author_id,validation_level,rank_level
U04861,,level_0
U04862,,level_0
U04863,,level_0
U04864,,level_1
U04865,,level_0
U04866,,level_0
U04867,,level_1
U04868,,level_0
U04869,md4_validated,level_3
U04870,,level_0
U04871,realid_validated,level_3
U04872,md1_validated,level_2
U04873,md1_validated,level_1
U04874,realid_validated,level_0
U04875,,level_0
U04876,,level_0
U04877,realid_validated,level_0
U04878,,level_0
U04879,,level_0
U04880,,level_0
U04881,,level_0
U04882,,level_0
U04883,,level_2
U04884,,level_0
U04885,,level_0
U04886,,level_0
U04887,md1_validated,level_1
U04888,,level_0
U04889,,level_0
U04890,realid_validated,level_1
U04891,,level_0
U04892,,level_0
U04893,realid_validated,level_1
U04894,,level_1
U04895,,level_0
U04896,,level_2
U04897,,level_0
U04898,realid_validated,level_0
U04899,md_validated,level_3
U04900,,level_1
U04901,md_validated,level_3
U04902,,level_2
U04903,,level_0
U04904,realid_validated,level_0
U04905,,level_0
U04906,,level_0
U04907,,level_0
U04908,,level_0
U04909,,level_0
U04910,,level_0
U04911,md1_validated,level_0
U04912,,level_3
U04913,,level_0
U04914,,level_0
U04915,,level_0
U04916,,level_0
U04917,,level_0
U04918,,level_1
U04919,realid_validated,level_0
U04920,,level_0
U04921,,level_0
U04922,,level_2
U04923,md1_validated,level_3
U04924,md1_validated,level_1
U04925,realid_validated,level_1
U04926,realid_validated,level_0
U04927,,level_0
U04928,,level_0
U04929,md1_validated,level_1
U04930,realid_validated,level_0
U04931,realid_validated,level_1
U04932,,level_0
U04933,,level_1
U04934,realid_validated,level_3
U04935,,level_1
U04936,realid_validated,level_0
U04937,,level_0
U04938,realid_validated,level_0
U04939,,level_0
U04940,,level_1
U04941,,level_0
U04942,realid_validated,level_0
U04943,,level_0
U04944,,level_0
U04945,,level_0
U04946,realid_validated,level_0
U04947,,level_0
U04948,,level_1
U04949,,level_0
U04950,realid_validated,level_0
U04951,realid_validated,level_3
U04952,,level_0
U04953,md_validated,level_4
U04954,realid_validated,level_0
U04955,md1_validated,level_4
U04956,,level_0
U04957,,level_3
U04958,,level_0
U04959,,level_0
U04960,realid_validated,level_1
U04961,,level_0
U04962,md1_validated,level_1
U04963,,level_0
U04964,md2_validated,level_4
U04965,,level_0
U04966,md1_validated,level_1
U04967,,level_0
U04968,,level_0
U04969,,level_1
U04970,,level_0
U04971,realid_validated,level_0
U04972,,level_3
U04973,md1_validated,unk
U04974,realid_validated,unk
U04975,md3_validated,unk
U04976,,level_0
U04977,,level_0
U04978,,level_4
U04979,,level_0
U04980,,level_3
U04981,,level_0
U04982,,level_0
U04983,md1_validated,level_2
U04984,,unk
U04985,,level_0
U04986,realid_validated,level_0
U04987,,level_1
U04988,realid_validated,level_0
U04989,realid_validated,level_0
U04990,,level_0
U04991,realid_validated,level_0
U04992,,level_0
U04993,,level_0
U04994,realid_validated,level_2
U04995,md1_validated,level_0
U04996,realid_validated,unk
U04997,md1_validated,level_3
U04998,realid_validated,level_2
U04999,,level_1
U05000,,level_3
U05001,,level_0
U05002,realid_validated,level_0
U05003,md1_validated,level_3
U05004,,level_0
U05005,,level_0
U05006,,level_0
U05007,md_validated,level_1
U05008,,level_2
U05009,,level_0
U05010,,level_0
U05011,,level_0
U05012,realid_validated,level_0
U05013,realid_validated,level_1
U05014,,level_3
U05015,realid_validated,level_0
U05016,md1_validated,level_1
U05017,,level_1
U05018,,level_1
U05019,,level_0
U05020,,level_0
U05021,,level_0
U05022,md2_validated,level_1
U05023,,level_4
U05024,,level_0
U05025,realid_validated,level_0
U05026,realid_validated,level_3
U05027,,level_3
U05028,,level_0
U05029,realid_validated,level_0
U05030,,level_1
U05031,,level_0
U05032,realid_validated,level_0
U05033,,level_0
U05034,md2_validated,level_2
U05035,realid_validated,level_0
U05036,,level_0
U05037,realid_validated,level_0
U05038,,level_2
U05039,,level_4
U05040,realid_validated,level_1
U05041,realid_validated,level_0
U05042,,level_0
U05043,,level_3
U05044,,level_0
U05045,,level_4
U05046,,unk
U05047,realid_validated,level_3
U05048,md1_validated,unk
U05049,,level_3
U05050,realid_validated,level_3
U05051,md_validated,level_3
U05052,,level_0
U05053,md1_validated,level_1
U05054,,level_0
U05055,,level_0
U05056,,level_0
U05057,,level_0
U05058,,level_0
U05059,,level_3
U05060,,unk
U05061,,level_0
U05062,,unk
U05063,md_validated,unk
U05064,md_validated,level_1
U05065,md_validated,level_3
U05066,,level_1
U05067,,level_0
U05068,,level_0
U05069,,level_0
U05070,realid_validated,level_0
U05071,,level_2
U05072,realid_validated,level_1
U05073,,level_0
U05074,,level_3
U05075,,level_1
U05076,,level_0
U05077,,level_0
U05078,,level_0
U05079,,level_2
U05080,,level_0
U05081,,level_2
U05082,,level_0
U05083,realid_validated,level_0
U05084,,level_1
U05085,,level_2
U05086,,level_0
U05087,,level_0
U05088,realid_validated,level_0
U05089,,level_0
U05090,,level_2
U05091,md_validated,level_1
U05092,,level_0
U05093,,level_1
U05094,realid_validated,level_0
U05095,,level_3
U05096,md_validated,level_3
U05097,,level_0
U05098,,level_0
U05099,md2_validated,level_1
U05100,,level_0
U05101,,level_0
U05102,,level_0
U05103,,level_1
U05104,,level_0
U05105,,level_0
U05106,md2_validated,level_1
U05107,md1_validated,level_3
U05108,,level_0
U05109,realid_validated,level_0
U05110,,level_0
U05111,,level_0
U05112,realid_validated,level_0
U05113,,level_0
U05114,md2_validated,level_2
U05115,,level_0
U05116,md_validated,level_1
U05117,,level_6
U05118,,level_0
U05119,,level_0
U05120,,level_0
U05121,,level_2
U05122,md1_validated,level_1
U05123,,level_1
U05124,realid_validated,level_0
U05125,realid_validated,level_0
U05126,,level_0
U05127,,level_3
U05128,md2_validated,level_2
U05129,realid_validated,level_0
U05130,,level_0
U05131,,level_0
U05132,,level_1
U05133,realid_validated,level_0
U05134,md1_validated,level_0
U05135,realid_validated,level_0
U05136,,level_0
U05137,realid_validated,level_0
U05138,md_validated,level_1
U05139,,level_0
U05140,md1_validated,level_1
U05141,,level_0
U05142,,level_3
U05143,realid_validated,level_2
U05144,realid_validated,level_0
U05145,,level_0
U05146,md1_validated,level_3
U05147,,level_4
U05148,,level_0
U05149,,level_0
U05150,,level_0
U05151,,level_0
U05152,,level_3
U05153,,level_0
U05154,realid_validated,level_0
U05155,,level_3
U05156,md1_validated,level_2
U05157,,level_4
U05158,realid_validated,level_2
U05159,realid_validated,level_0
U05160,,level_2
U05161,,level_0
U05162,,level_0
U05163,md1_validated,level_0
U05164,,level_0
U05165,,level_0
U05166,md1_validated,level_3
U05167,md1_validated,level_0
U05168,md1_validated,level_3
U05169,,level_3
U05170,md1_validated,level_0
U05171,realid_validated,level_2
U05172,,level_0
U05173,realid_validated,level_0
U05174,,level_0
U05175,,level_0
U05176,,level_2
U05177,,level_0
U05178,realid_validated,level_0
U05179,,level_0
U05180,,level_0
U05181,,level_2
U05182,,level_0
U05183,,level_3
U05184,,level_1
U05185,realid_validated,level_0
U05186,,level_0
U05187,md_validated,level_3
U05188,,level_0
U05189,realid_validated,level_0
U05190,,level_0
U05191,,level_0
U05192,,level_0
U05193,,level_1
U05194,,level_0
U05195,,level_0
U05196,,level_0
U05197,,level_0
U05198,,level_0
U05199,,level_0
U05200,,level_0
U05201,md_validated,level_1
U05202,md1_validated,level_1
U05203,,level_0
U05204,md_validated,level_3
U05205,,level_0
U05206,md1_validated,level_1
U05207,,level_0
U05208,md_validated,level_3
U05209,,level_1
U05210,,level_0
U05211,,level_0
U05212,,level_0
U05213,md_validated,level_1
U05214,md1_validated,level_0
U05215,,level_0
U05216,md1_validated,unk
U05217,md2_validated,level_3
U05218,,level_0
U05219,,level_0
U05220,,level_1
U05221,realid_validated,level_2
U05222,md1_validated,level_3
U05223,,level_0
U05224,,level_0
U05225,realid_validated,level_1
U05226,,level_3
U05227,,unk
U05228,md_validated,level_3
U05229,,level_0
U05230,,level_2
U05231,md_validated,level_1
U05232,md2_validated,level_4
U05233,,level_4
U05234,,level_3
U05235,,level_1
U05236,,level_0
U05237,,level_0
U05238,,level_0
U05239,,level_0
U05240,,level_1
U05241,,level_0
U05242,,level_2
U05243,,level_0
U05244,md1_validated,level_0
U05245,md1_validated,level_2
U05246,,level_1
U05247,md1_validated,level_3
U05248,,level_4
U05249,md_validated,level_3
U05250,realid_validated,level_1
U05251,realid_validated,level_0
U05252,realid_validated,level_0
U05253,,level_0
U05254,,level_2
U05255,realid_validated,level_1
U05256,,level_0
U05257,,level_0
U05258,,level_0
U05259,,level_0
U05260,realid_validated,level_0
U05261,md1_validated,unk
U05262,,level_0
U05263,,unk
U05264,,level_0
U05265,realid_validated,level_3
U05266,,level_3
U05267,,level_0
U05268,md_validated,level_2
U05269,md2_validated,level_1
U05270,,level_0
U05271,,level_1
U05272,,level_0
U05273,,level_0
U05274,realid_validated,level_0
U05275,,level_0
U05276,realid_validated,level_0
U05277,,level_0
U05278,,level_2
U05279,,level_0
U05280,md1_validated,level_0
U05281,realid_validated,level_0
U05282,,level_0
U05283,realid_validated,level_0
U05284,md1_validated,level_3
U05285,realid_validated,level_0
U05286,,level_3
U05287,,level_0
U05288,realid_validated,level_0
U05289,,level_1
U05290,md1_validated,level_1
U05291,,level_0
U05292,md3_validated,level_2
U05293,realid_validated,level_0
U05294,realid_validated,level_0
U05295,,level_0
U05296,realid_validated,level_0
U05297,realid_validated,level_0
U05298,realid_validated,level_0
U05299,,level_1
U05300,,level_0
U05301,realid_validated,level_1
U05302,md2_validated,level_1
U05303,,level_4
U05304,realid_validated,level_3
U05305,,level_2
U05306,md1_validated,level_4
U05307,realid_validated,level_3
U05308,realid_validated,level_0
U05309,,level_2
U05310,,level_0
U05311,,level_0
U05312,realid_validated,level_0
U05313,,level_0
U05314,,level_0
U05315,,level_0
U05316,,level_0
U05317,,level_0
U05318,,level_1
U05319,,level_0
U05320,,level_0
U05321,realid_validated,level_0
U05322,realid_validated,level_0
U05323,,level_0
U05324,realid_validated,level_0
U05325,,level_0
U05326,,level_1
U05327,md1_validated,level_3
U05328,,level_0
U05329,,level_3
U05330,,level_0
U05331,md1_validated,level_3
U05332,,level_1
U05333,realid_validated,level_0
U05334,,level_0
U05335,,level_2
U05336,realid_validated,level_0
U05337,realid_validated,level_0
U05338,,level_1
U05339,,level_0
U05340,,level_0
U05341,,level_0
U05342,,level_0
U05343,,level_0
U05344,md1_validated,unk
U05345,,level_0
U05346,,level_0
U05347,realid_validated,level_3
U05348,,level_4
U05349,,level_1
U05350,,unk
U05351,,level_0
U05352,,level_2
U05353,,level_1
U05354,,level_0
U05355,,level_0
U05356,md1_validated,level_4
U05357,,level_2
U05358,realid_validated,level_0
U05359,md1_validated,level_1
U05360,md1_validated,level_1
U05361,,level_0
U05362,,level_0
U05363,,level_0
U05364,,level_1
U05365,,level_0
U05366,,level_1
U05367,,level_1
U05368,,level_0
U05369,realid_validated,level_1
U05370,md3_validated,level_0
U05371,,level_0
U05372,,level_0
U05373,realid_validated,level_2
U05374,,level_1
U05375,,level_0
U05376,,level_0
U05377,,level_1
U05378,,level_3
U05379,,level_0
U05380,,level_1
U05381,,level_0
U05382,,level_0
U05383,,level_0
U05384,,level_0
U05385,,level_0
U05386,,level_0
U05387,md1_validated,level_1
U05388,,level_0
U05389,,level_1
U05390,,level_1
U05391,,level_0
U05392,,level_0
U05393,,level_1
U05394,,level_0
U05395,,level_1
U05396,md1_validated,level_0
U05397,,level_0
U05398,md2_validated,level_3
U05399,,level_0
U05400,,level_0
U05401,,level_0
U05402,,level_0
U05403,md_validated,level_2
U05404,,level_2
U05405,md1_validated,level_0
U05406,md_validated,level_1
U05407,,level_2
U05408,,level_0
U05409,,level_0
U05410,,level_3
U05411,realid_validated,level_0
U05412,,level_0
U05413,realid_validated,level_1
U05414,,level_4
U05415,,level_0
U05416,,level_1
U05417,,level_1
U05418,,level_2
U05419,,level_0
U05420,realid_validated,unk
U05421,realid_validated,level_3
U05422,,level_0
U05423,md1_validated,level_2
U05424,,level_0
U05425,,level_0
U05426,,level_2
U05427,,level_0
U05428,,level_0
U05429,,level_0
U05430,,level_0
U05431,md_validated,level_3
U05432,md1_validated,level_0
U05433,,level_0
U05434,,level_0
U05435,,level_0
U05436,,level_0
U05437,,level_3
U05438,realid_validated,level_2
U05439,md2_validated,level_1
U05440,,level_0
U05441,md1_validated,level_1
U05442,md_validated,level_1
U05443,,level_1
U05444,md_validated,level_1
U05445,,level_0
U05446,,level_0
U05447,,level_0
U05448,,level_1
U05449,,level_1
U05450,,level_0
U05451,md_validated,level_1
U05452,,level_2
U05453,realid_validated,level_0
U05454,md1_validated,level_0
U05455,,level_0
U05456,,level_0
U05457,,level_0
U05458,md2_validated,level_1
U05459,,level_0
U05460,,level_1
U05461,,level_0
U05462,,level_3
U05463,,level_0
U05464,,level_0
U05465,,level_1
U05466,,level_1
U05467,,level_0
U05468,,level_0
U05469,,level_0
U05470,,level_1
U05471,,level_1
U05472,,level_0
U05473,,level_1
U05474,,level_1
U05475,,level_4
U05476,,level_1
U05477,,level_0
U05478,,level_0
U05479,,level_1
U05480,md1_validated,level_3
U05481,,level_0
U05482,md_validated,level_3
U05483,,level_1
U05484,,level_0
U05485,,level_0
U05486,,level_0
U05487,,level_1
U05488,md_validated,unk
U05489,,level_2
U05490,,level_1
U05491,,level_0
U05492,,level_0
U05493,,level_0
U05494,md_validated,level_3
U05495,md_validated,level_1
U05496,realid_validated,level_0
U05497,,level_0
U05498,,level_0
U05499,,level_0
U05500,,level_0
U05501,,level_0
U05502,md1_validated,level_0
U05503,,level_0
U05504,,level_0
U05505,,level_0
U05506,,level_0
U05507,,level_0
U05508,realid_validated,level_0
U05509,,level_0
U05510,,level_0
U05511,,level_0
U05512,,level_0
U05513,,level_3
U05514,,level_0
U05515,realid_validated,level_0
U05516,,level_0
U05517,,level_3
U05518,,level_0
U05519,,level_0
U05520,,level_3
U05521,,level_0
U05522,,level_0
U05523,,level_2
U05524,md4_validated,level_3
U05525,,level_0
U05526,,level_0
U05527,md1_validated,level_1
U05528,,level_3
U05529,,level_0
U05530,,level_0
U05531,realid_validated,level_0
U05532,realid_validated,level_3
U05533,realid_validated,level_0
U05534,md1_validated,level_1
U05535,,level_1
U05536,,level_0
U05537,,level_0
U05538,realid_validated,level_0
U05539,,level_0
U05540,,level_0
U05541,,level_0
U05542,,level_0
U05543,,level_0
U05544,,level_0
U05545,,level_1
U05546,,level_0
U05547,md_validated,level_3
U05548,md2_validated,level_3
U05549,md1_validated,level_0
U05550,,level_0
U05551,,level_1
U05552,,level_0
U05553,md1_validated,level_0
U05554,md1_validated,unk
U05555,realid_validated,level_0
U05556,,level_0
U05557,,level_0
U05558,md1_validated,level_0
U05559,realid_validated,level_1
U05560,,level_1
U05561,,level_0
U05562,,level_0
U05563,,level_0
U05564,,level_3
U05565,,level_0
U05566,md_validated,level_3
U05567,,level_0
U05568,,level_0
U05569,,level_0
U05570,,level_0
U05571,md1_validated,level_0
U05572,,level_0
U05573,,level_0
U05574,,level_0
U05575,,level_1
U05576,,level_2
U05577,md_validated,level_1
U05578,realid_validated,level_0
U05579,,level_1
U05580,realid_validated,level_0
U05581,,level_0
U05582,,level_1
U05583,,level_0
U05584,realid_validated,level_0
U05585,,level_1
U05586,md1_validated,level_4
U05587,,level_3
U05588,,level_2
U05589,,level_0
U05590,realid_validated,level_0
U05591,realid_validated,level_0
U05592,,level_0
U05593,realid_validated,level_0
U05594,,level_0
U05595,,level_0
U05596,,level_0
U05597,,level_0
U05598,,level_0
U05599,,level_0
U05600,,level_0
U05601,,level_0
U05602,,level_0
U05603,,level_0
U05604,,level_0
U05605,,level_0
U05606,,level_0
U05607,,level_0
U05608,,level_0
U05609,realid_validated,level_1
U05610,,level_0
U05611,,level_0
U05612,,level_0
U05613,,level_0
U05614,,level_0
U05615,,level_0
U05616,,level_0
U05617,,level_0
U05618,realid_validated,level_0
U05619,,level_0
U05620,,level_0
U05621,realid_validated,level_0
U05622,md_validated,level_1
U05623,,level_2
U05624,,level_3
U05625,,level_0
U05626,md_validated,level_3
U05627,realid_validated,level_0
U05628,,level_0
U05629,realid_validated,level_0
U05630,,level_0
U05631,,level_1
U05632,,level_0
U05633,,level_1
U05634,,level_3
U05635,,level_0
U05636,,level_1
U05637,realid_validated,level_1
U05638,,level_0
U05639,,level_2
U05640,,level_0
U05641,,level_0
U05642,,level_0
U05643,,level_1
U05644,,level_0
U05645,,level_1
U05646,,level_0
U05647,,level_0
U05648,,level_0
U05649,,level_0
U05650,realid_validated,level_0
U05651,realid_validated,level_0
U05652,,level_0
U05653,md1_validated,level_4
U05654,,level_0
U05655,md1_validated,level_2
U05656,md2_validated,level_3
U05657,,level_0
U05658,md2_validated,level_3
U05659,,level_0
U05660,md1_validated,level_3
U05661,realid_validated,level_0
U05662,,level_0
U05663,md2_validated,level_4
U05664,,level_0
U05665,,level_0
U05666,,level_3
U05667,,level_2
U05668,,level_0
U05669,,level_0
U05670,realid_validated,level_0
U05671,realid_validated,level_0
U05672,md_validated,level_2
U05673,,level_0
U05674,,level_1
U05675,,level_0
U05676,,level_0
U05677,md2_validated,level_1
U05678,,level_0
U05679,,level_0
U05680,md1_validated,level_1
U05681,,level_1
U05682,,level_1
U05683,,level_0
U05684,,level_0
U05685,,level_0
U05686,realid_validated,level_0
U05687,,level_0
U05688,,level_0
U05689,realid_validated,level_0
U05690,,level_0
U05691,md2_validated,unk
U05692,realid_validated,level_0
U05693,,level_1
U05694,,level_0
U05695,md2_validated,level_3
U05696,,level_0
U05697,realid_validated,level_3
U05698,realid_validated,level_0
U05699,,level_1
U05700,,level_0
U05701,,level_0
U05702,,level_0
U05703,realid_validated,level_0
U05704,,level_0
U05705,,level_0
U05706,,level_0
U05707,,level_0
U05708,realid_validated,level_0
U05709,,level_0
U05710,,level_0
U05711,realid_validated,level_1
U05712,,level_0
U05713,,level_0
U05714,,level_3
U05715,,level_2
U05716,md_validated,level_1
U05717,realid_validated,level_1
U05718,,level_0
U05719,,level_0
U05720,,level_0
U05721,,level_1
U05722,md_validated,level_1
U05723,md1_validated,level_1
U05724,,level_0
U05725,,level_0
U05726,,level_0
U05727,,unk
U05728,,level_3
U05729,realid_validated,level_0
U05730,,level_0
U05731,,level_1
U05732,,level_4
U05733,,level_0
U05734,,level_0
U05735,realid_validated,level_0
U05736,,level_1
U05737,,level_3
U05738,,level_0
U05739,,level_0
